NatEmis,EmisNo,ProvinceCD,Province,Institution,Name,DoE_Status,Sector,Type_DoE,Type_DoE_2,Phase_DoE,Specialisation,OwnerLand,OwnerBuild,ExDept,PaypointNo,ComponentNo,Responsibility,ExamNo,ExamCentre,GIS_Long,GIS_Lat,GISSource,GIS_InCorrect,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,AddrInit,Addressee,Street_No,Street,StreetType,StreetName,Township_Village,Suburb,Town_City,Postal_Code,StreetAddress,Box_P_Bag,Post_Office,Box_Bag_Postal_Code,PostalAddress,Telephone,cellno,Urban_Rural,Section21,Section21_Function,Quintile,NAS,NodalArea,NAT,Registration_Date,NoFeeSchool,Allocation,Dinaledi_Schools,Quids_Up_School,MLComment1,MLComment2,Demarcation_From,Demarcation_To,OldNATEMIS,NewNATEMIS,Verified_by_PEDs,Verfication_Comment,Verification_Date,DEM_Comment,NEIMSEMISN,DEM_CHKS,DEMCOM,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,GradeR_Lrns_2010,Snap_Learners_2011,Educator_Numbers_2011,GradeR_Lrns_2011,Snap_Learners_2012,Educator_Numbers_2012,GradeR_Lrns_2012,MAIN_SATELITE,MAIN_NATEMIS,MAIN_INSTITUTION,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS,ECD_SOCIALDEVELOPMEN_NO
600101505,101505,6,NW,LAERSKOOL NIETVERDIEND,NIETVERDIEND,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,PRIMARY SCHOOL,COMPREHENSIVE,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,809083,80903,TO BE UPDATED,99,NOT APPLICABLE,26.15828,-25.02164,NEIMS 2007,99,6,MARICO,DC38,CENTRAL DISTRICT MUNICIPALITY,NW385,RAMOTSHERE MOILOA LOCAL MUNICIPALITY,63805001,99,61015001,MADIKWE NU,NGAKA MODIRI MOLEMA,ZEERUST,NIETVERDIENDT,W.A.J,BURGER,,HERMANUSKRAALNIETV,,HERMANUSKRAALNIETV,,,NIETVERDIEND,2874,"HERMANUSKRAALNIETV,NIETVERDIEND,2874",P.O.BOX 39,NIETVERDIEND,2874,"P.O.BOX 39,NIETVERDIEND,2874",0183672220,0845836028,TO BE UPDATED,YES,TO BE UPDATED,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,TRUE,NOT MOVED,TO BE UPDATED,NW,NW,600101505,600101505,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,NW101505,0,TO BE UPDATED,TO BE UPDATED,101,5,101,7,89,5,203,7,,258,8,,311,8,,,,,TRUE,42,24,66,
904220415,904220415,9,LP,LAERSKOOL PIETERSBURG NOORD,LAERSKOOL PIETERSBURG NOORD,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,TO BE UPDATED,TO BE UPDATED,DEPARTMENT OF EDUCATION AND TRAINING(DET),850011,413952,TO BE UPDATED,99,TO BE UPDATED,29.45441,-23.90118,NEIMS 2007,99,100,PIETERSBURG,DC35,CAPRICORN DISTRICT MUNICIPALITY,LIM354,POLOKWANE LOCAL MUNICIPALITY,93504020,20,91215023,PIETERSBURG CENTRAL,NOT APPLICABLE,CAPRICORN,PIETERSBURG,AN,VISAGIE,,BICARD,STREET,BICARD STREET,,POLOKWANE CENTRAL,PIETERSBURG,0700,"BICARD STREET,POLOKWANE CENTRAL,PIETERSBURG,0700",POST OFFICE,OBERHOLZER,2501,"POST OFFICE,OBERHOLZER,2501",01529710767,0828049766,URBAN,YES,TO BE UPDATED,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,99,FALSE,FALSE,NOT MOVED,TO BE UPDATED,LP,LP,904220415,904220415,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,LP904220415,0,TO BE UPDATED,TO BE UPDATED,862,24,865,24,861,25,867,22,,838,22,,861,27,,,,,TRUE,3,4,7,
800009571,800009571,8,MP,LAERSKOOL PIONIER,PIONIER,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,TRANSVAAL EDUCATION DEPARTMENT(TED),200618,200618,800009571,99,NOT APPLICABLE,29.87893,-27.36607,TO BE UPDATED,99,216,VOLKRUST,DC30,GERT SIBANDE DISTRICT MUNICIPALITY,MP304,SEME LOCAL MUNICIPALITY,83004004,4,52501003,UTRECHT (NU),GERT SIBANDE,NOT APPLICABLE,VOLKSRUST,JC,NELL,,,,,,,VOLKSRUST,2470,"VOLKSRUST,2470",P.O.BOX 4,VOLKSRUST,2470,"P.O.BOX 4,VOLKSRUST,2470",0177355066,0832703858,TO BE UPDATED,YES,ABCDE,,N,NOT APPLICABLE,NOT APPLICABLE,14/07/1992,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,MP,MP,800009571,800009571,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,MP800009571,0,TO BE UPDATED,TO BE UPDATED,732,30,711,26,715,40,730,30,,743,30,,747,30,,,,,TRUE,29,32,61,
996606307,996606307,9,LP,LAERSKOOL ROOSSENEKAL,LAERSKOOL ROOSSENEKAL,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,TO BE UPDATED,TO BE UPDATED,TRANSVAAL EDUCATION DEPARTMENT(TED),302309,410124,TO BE UPDATED,99,TO BE UPDATED,29.92844,-25.2155,NEIMS 2007,99,121,MIDDELBURG,DC47,GREATER SEKHUKHUNE DISTRICT MUNICIPALITY,LIM472,ELIAS MOTSOALEDI LOCAL MUNICIPALITY,90305015,15,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,GREATER SEKHUKHUNE,NGWAABE,WJ,HAVENGA,1,SKOOL,STREET,1 SKOOL STREET,,,ROOSENEKAL,1066,"1 SKOOL STREET,ROOSENEKAL,1066",PRIVATE BAG X2,ROOSSENEKAL,1066,"PRIVATE BAG X2,ROOSSENEKAL,1066",0132730004,0829542636,RURAL,YES,TO BE UPDATED,3,Y,MARULENG,RURAL,01/01/1900,YES,579,FALSE,FALSE,NEWLY CREATED SCHOOL BASED ON 2007 DEMARCATION,TO BE UPDATED,MP,LP,800009613,996606307,TO BE UPDATED,TO BE UPDATED,01/01/1900,NEWLY CREATED SCHOOL BASED ON 2007 DEMARCATION,MP800009613,1,TO BE UPDATED,TO BE UPDATED,368,9,377,10,358,10,273,10,,280,11,,287,8,,,,,TRUE,34,47,81,
200600363,600363,2,EC,LAERSKOOL UNIE PRIMARY SCHOOL,UNIE,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,CAPE EDUCATION DEPARTMENT(CED),214327,214327,TO BE UPDATED,99,NOT APPLICABLE,25.82573,-31.29872,NEIMS 2007,99,351,STEYNSBURG,DC14,UKHAHLAMBA DISTRICT MUNICIPALITY,EC144,GARIEP LOCAL MUNICIPALITY,21404002,2,22908000,NONE,NOT APPLICABLE,STERKSPRUIT,CIRCUIT 1,PM,WIJNBEEK,14,BUYS,STREET,14 BUYS STREET,,,STEYNSBURG,,"14  BUYS STREET,STEYNSBURG,5920",P.O.BOX 70,STEYNSBURG,5920,"P.O.BOX 70,STEYNSBURG,5920",0488840005,0827508114,URBAN,YES,ABCD,,Y,UKHAHLAMBA,RURAL,01/01/1905,,0,FALSE,TRUE,NOT MOVED,TO BE UPDATED,EC,EC,200600363,200600363,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,EC600363,0,TO BE UPDATED,TO BE UPDATED,144,4,123,4,154,5,169,5,,217,6,,268,6,,,,,TRUE,30,53,83,
200100856,100856,2,EC,LAERSKOOL WILLOWMORE,WILLOWMORE,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,TO BE UPDATED,CAPE EDUCATION DEPARTMENT(CED),084216,084216,TO BE UPDATED,99,NOT APPLICABLE,23.4871,-33.29891,NEIMS 2007,99,167,WILLOWMORE,DC10,CACADU DISTRICT MUNICIPALITY,EC107,BAVIAANS LOCAL MUNICIPALITY,TO BE UPDATED,99,20704002,HILLVIEW,NOT APPLICABLE,GRAAFF-REINET,CIRCUIT 2,M.J,DEJAGER,,ADDERLY,STREET,ADDERLY STREET,,WILLOWMORE,WILLOWVALE,6445,"ADDERLEY STREET,WILLOWMORE,6445",P.O.BOX 6,WILLOWMORE,6445,"P.O.BOX 6,WILLOWMORE,6445",0449232284,,URBAN,YES,ABCD,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1913,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,EC,EC,200100856,200100856,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,EC100856,0,TO BE UPDATED,TO BE UPDATED,130,4,118,3,176,4,208,4,,220,4,,220,4,,,,,TRUE,46,44,90,
200501091,501091,2,EC,LA-GRANGE SENIOR SECONDARY SCHOOL,LA-GRANGE,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,TRANSKEI,154216,154216,TO BE UPDATED,4031021,SIBI S.S. SCHOOL (03),28.7069,-30.19579,NEIMS 2007,99,290,MATATIELE/MALUTI,DC44,ALFRED NZO DISTRICT MUNICIPALITY,EC441,MATATIELE LOCAL MUNICIPALITY,24401008,8,23811003,MATEWU,NOT APPLICABLE,MALUTI,Letsema,SSM,MABUTYANA,,MAFUBE,LOCATION,MAFUBE LOCATION,,MALUTI,MATATIELE,,"NKOSANA A/A,MATATIELE,4730",P.O.BOX 13,MATATIELE,4730,"P.O.BOX 13,MATATIELE,4730",0832625461,0837263638,URBAN,YES,ABCD,,Y,ALFRED NZO,RURAL,01/01/1950,,0,TRUE,TRUE,NOT MOVED,TO BE UPDATED,EC,EC,200501091,200501091,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,EC501091,0,TO BE UPDATED,TO BE UPDATED,534,24,618,26,668,16,601,21,,527,22,,527,21,,,,,TRUE,349,292,641,
904225755,904225755,9,LP,LESEDI WALDORF CENTRE,LESEDI WALDORF CENTRE,OPEN,INDEPENDENT,ORDINARY SCHOOL,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,TO BE UPDATED,TO BE UPDATED,NEW EDUCATION DEPARTMENT,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,TO BE UPDATED,,,TO BE UPDATED,99,TO BE UPDA,TO BE UPDATED,DC35,CAPRICORN DISTRICT MUNICIPALITY,LIM352,AGANANG LOCAL MUNICIPALITY,90305014,14,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,CAPRICORN,MOGOSHI,THE,MANAGER,,GA-MATLALA,VILLAGE,GA-MATLALA VILLAGE,,,,,"GA-MATLALA,",P.O.BOX 7254,BAKONE,0746,"P.O.BOX 7254,BAKONE,0746",0152956811,0824835401,TO BE UPDATED,YES,TO BE UPDATED,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,99,FALSE,FALSE,NOT MOVED,TO BE UPDATED,LP,LP,904225755,904225755,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,TO BE UPDATED,0,TO BE UPDATED,TO BE UPDATED,128,8,148,8,139,7,184,7,,205,8,,265,9,,,,,TRUE,33,34,67,
600100898,100898,6,NW,LETSATSING HIGH SCHOOL,LETSATSING,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,SPECIAL NEEDS EDUCATION SCHOOL,COMPREHENSIVE,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,9424090,LETSATSING HIGH SCHOOL,25.59024,-25.84507,NEIMS 2007,99,5,MOLOPO,DC38,CENTRAL DISTRICT MUNICIPALITY,NW383,MAFIKENG LOCAL MUNICIPALITY,63803013,13,60817002,MMABATHO,NGAKA MODIRI MOLEMA,MAFIKENG,MMABATHO,K.S,KGOSIETHALA,9,NINE,UNIT,9 NINE UNIT,,MMABATO,MMABATHO,2735,"9 NINE UNIT,MMABATO,MMABATHO,2735",P.O.BOX 4294,MMABATHO,2735,"P.O.BOX 4294,MMABATHO,2735",0183926281,0824891084,TO BE UPDATED,YES,TO BE UPDATED,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,TRUE,TRUE,NOT MOVED,TO BE UPDATED,NW,NW,600100898,600100898,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,NW100898,0,TO BE UPDATED,TO BE UPDATED,1142,41,1031,42,1024,46,1000,43,,929,44,,516,46,,,,,TRUE,5,1,6,
445101243,445101243,4,FS,LIBE P/S,LIBE P/S,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),120516,914009,6888,99,TO BE UPDATED,28.76819,-28.567572,FSED 2007,99,333,WITSIESHOEK,DC19,THABO MOFUTSANYANE DISTRICT MUNICIPALITY,FS194,MALUTI A PHOFUNG LOCAL MUNICIPALITY,41904009,9,41509006,POELONG,NOT APPLICABLE,THABO MOFUTSANYANA,25,PF,TLADI,,TSEKI,VILLAGE,TSEKI VILLAGE,,POELONG,PHUTHADITJHABA,9874,"TSEKI VILLAGE,POELONG,PHUTHADITJHABA,9874",PRIVATE BAG X331,POELONG,9874,"PRIVATE BAG X331,POELONG,9874",0587136696,0825613171,Urban,Yes,ABCDE,1,Y,MALUTI-A-PHOFUNG,RURAL,,YES,0,FALSE,TRUE,NOT MOVED,TO BE UPDATED,FS,FS,445101243,445101243,YES,TO BE UPDATED,04/03/2008,NOT MOVED,FS45101243,0,TO BE UPDATED,TO BE UPDATED,401,15,375,16,354,18,355,15,,399,13,,362,14,,,,,TRUE,6,3,9,
442506293,442506293,4,FS,LIKUBU P/S,LIKUBU P/S,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),125517,822740,1280,99,TO BE UPDATED,27.18615,-27.637606,FSED 2007,99,316,KROONSTAD,DC20,FEZILE DABI DISTRICT MUNICIPALITY,FS201,MOQHAKA LOCAL MUNICIPALITY,42001006,6,41702003,KOEKOE VILLAGE,NOT APPLICABLE,FEZILE DABI,16,CB,MOLETE,4755,MANKI,STREET,4755 MANKI STREET,,STEENWERP,KROONSTAD,9503,"4755 MANKI STREET,STEENWERP,KROONSTAD,9503",P.O.BOX 5028,KROONSTAD,9503,"P.O.BOX 5028,KROONSTAD,9503",0562142641,0793047788,Urban,No,NONE,3,N,NOT APPLICABLE,NOT APPLICABLE,,YES,0,FALSE,TRUE,NOT MOVED,TO BE UPDATED,FS,FS,442506293,442506293,YES,TO BE UPDATED,04/03/2008,NOT MOVED,FS42506293,0,TO BE UPDATED,TO BE UPDATED,944,25,854,25,770,27,897,30,,922,30,,940,30,,,,,TRUE,3,5,8,
500186998,186998,5,KZ,LINPARK H,LINPARK,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,SPECIAL NEEDS EDUCATION SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),TO BE UPDATED,TO BE UPDA,TO BE UPDATED,5311221,LINPARK HIGH SCHOOL,30.31586,-29.6023,NEIMS 2007,99,226,PIETERMARITZBURG,DC22,UMGUNGUNDLOVU DISTRICT MUNICIPALITY,KZN225,THE MSUNDUZI LOCAL MUNICIPALITY,52205026,26,51109006,BOUGHTON,UMGUNGUNDLOVU,UMGUNGUNDLOVU,MIDLANDS,ML,WARD,,CLAUDE FORSYTH,,CLAUDE FORSYTH,,HOUGHTON,PIETERMARITZBURG,3208,"CLAUDE FORSYTH,HOUGHTON,PIETERMARITZBURG,3208",P.O.BOX 21477,MAYORSWALK,3208,"P.O.BOX 21477,MAYORSWALK,3208",0333445144,0825969360,URBAN,NO,NONE,,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,KZ,KZ,500186998,500186998,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,KZ186998,0,TO BE UPDATED,TO BE UPDATED,569,33,608,38,572,31,631,32,,663,30,,642,33,,,,,TRUE,31,20,51,
200400362,400362,2,EC,LITTLE FLOWER JUNIOR SECONDARY SCHOOL,LITTLE FLOWER,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,COMBINED SCHOOL,ORDINARY SCHOOL,PUBLIC,TO BE UPDATED,TRANSKEI,204176,204176,TO BE UPDATED,99,NOT APPLICABLE,28.86231,-31.15777,NEIMS 2007,99,234,QUMBU,DC15,OLIVER TAMBO DISTRICT MUNICIPALITY,EC156,MHLONTLO LOCAL MUNICIPALITY,21506015,15,23524000,NONE,NOT APPLICABLE,QUMBU,CIRCUIT 6,CN,MTHEMBU,,MAIN ROAD  TO KOKSTAD,ROAD,MAIN ROAD  TO KOKSTAD ROAD,,QUMBO,QUMBU,5180,"MAIN ROAD TO KOKSTAD,QUMBU VILLAGE,QUMBU,5180",P.O.BOX 27,QUMBU,5180,"P.O.BOX 27,QUMBU,5180",0475531000,0475531000,URBAN,NO,NONE,,Y,O.R.TAMBO,RURAL,01/01/1935,,0,FALSE,TRUE,NOT MOVED,TO BE UPDATED,EC,EC,200400362,200400362,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,EC400362,0,TO BE UPDATED,TO BE UPDATED,685,15,618,15,683,15,743,17,,742,19,,724,21,,,,,TRUE,7,,7,
600100936,100936,6,NW,LOUWNA,LOUWNA,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,PRIMARY SCHOOL,COMPREHENSIVE,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),81325,81325,TO BE UPDATED,99,NOT APPLICABLE,24.14978,-26.90136,NEIMS 2007,99,4,VRYBURG 1,DC39,BOPHIRIMA DISTRICT MUNICIPALITY,NW391,KAGISANO LOCAL MUNICIPALITY,63901008,8,61103000,NONE,DR RUTH SEGOMOTSI MOMPATI,KAGISANO MOLOPO,GANYESA,THE,MANAGER,,LOUWNA,VILLAGE,LOUWNA VILLAGE,,,LOUWNA,8610,"LOUWNA VILLAGE,LOUWNA,8610",P.O.BOX 8053,LOUWNA,8610,"P.O.BOX 8053,LOUWNA,8610",0763358154,,TO BE UPDATED,NO,NONE,1,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,YES,0,FALSE,TRUE,NOT MOVED,TO BE UPDATED,NW,NW,600100936,600100936,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,NW100936,0,TO BE UPDATED,TO BE UPDATED,154,4,140,3,173,5,205,7,,233,6,,199,7,,,,,TRUE,42,34,76,
500188145,188145,5,KZ,LUCAS MEYER P,LUCAS MEYER,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,PRIMARY SCHOOL,PRIMARY SUBJECTS,PUBLIC,PUBLIC,HOUSE OF DELEGATES(HOD),TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,30.799917,-27.7695,NEIMS 2007,99,127,VRYHEID,DC26,ZULULAND DISTRICT MUNICIPALITY,KZN263,ABAQULUSI LOCAL MUNICIPALITY,52603008,8,52913000,NONE,ZULULAND,VRYHEID,BHEKUZULU,J.P,COETZEE,93,EAST,STREET,93 EAST STREET,,VRYHEID EAST,VRYHEID,3100,"93 EAST STREET,VRYHEID EAST,VRYHEID,3100",P.O.BOX 99,VRYHEID,3100,"P.O.BOX 99,VRYHEID,3100",0349815006,,RURAL,NO,NONE,,Y,ZULULAND,RURAL,01/01/1900,,0,FALSE,FALSE,NOT MOVED,TO BE UPDATED,KZ,KZ,500188145,500188145,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,KZ188145,0,TO BE UPDATED,TO BE UPDATED,552,24,549,25,543,25,555,26,,564,28,,549,29,,,,,TRUE,47,19,66,
441304246,441304246,4,FS,LUCKHOFF P/S,LUCKHOFF P/S,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),123237,193120,5308,99,TO BE UPDATED,24.786366,-29.751132,FSED 2007,99,258,FAURESMITH,DC16,XHARIEP DISTRICT MUNICIPALITY,FS161,LETSEMENG LOCAL MUNICIPALITY,41601001,99,40108000,LUCKHOFF SP,NOT APPLICABLE,XHARIEP,15,Z,VAN VUUREN,,VOORTREKKER,STREET,VOORTREKKER STREET,,LUCKHOF,LUCKHOFF,9982,"VOORTREKKER STREET,LUCKHOF,LUCKHOFF,9982",P.O.BOX 126,LUCKHOFF,9982,"P.O.BOX 126,LUCKHOFF,9982",053-206 0084,0737849711,Urban,Yes,ABCDE,,N,NOT APPLICABLE,NOT APPLICABLE,,,0,FALSE,TRUE,NOT MOVED,TO BE UPDATED,FS,FS,441304246,441304246,YES,TO BE UPDATED,04/03/2008,NOT MOVED,FS41304246,0,TO BE UPDATED,TO BE UPDATED,87,6,96,5,77,6,93,6,,88,6,,98,6,,,,,TRUE,6,2,8,
700140756,140756,7,GT,MADIBANE COMPREHENSIVE SCHOOL,MADIBANE COMPREHENSIVE SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),910087,910087,TO BE UPDATED,8140756,MADIBANE COMPREHENSIVE SCHOOL,27.9467649996,-26.2373466664,GDE2010,99,322,SOWETO,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400029,29,77404002,DIEPKLOOF ZONE 1,NOT APPLICABLE,JOHANNESBURG NORTH,NOT APPLICABLE,MRE,LACHPORIA,3855,MARTHINUS SMUTS,DRIVE,3855 MARTHINUS SMUTS DRIVE,,ZONE 3,SOWETO,1804,"3855 MARTHINUS SMUTS DRIVE,ZONE 3,SOWETO,1804",P.O.BOX 131,ORLANDO,1804,"P.O.BOX 131,ORLANDO,1804",0115281934,0825523145,URBAN,YES,AC,2,N,NOT APPLICABLE,NOT APPLICABLE,,YES,905,FALSE,TRUE,NOT MOVED,TO BE UPDATED,GT,GT,700140756,700140756,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,GP140756,0,TO BE UPDATED,TO BE UPDATED,344,11,302,15,310,12,334,10,,303,12,,271,12,,,,,TRUE,48,36,84,
200500534,500534,2,EC,MAKAULA SENIOR SECONDARY SCHOOL,MAKAULA,OPEN,PUBLIC,ORDINARY SCHOOL,TO BE UPDATED,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,PUBLIC,TRANSKEI,174203,174203,TO BE UPDATED,4021012,MAKAULA S.S. SCHOOL (02),28.9353,-30.835,NEIMS 2007,99,233,KWABHACA/MT. FRERE,DC44,ALFRED NZO DISTRICT MUNICIPALITY,EC442,UMZIMVUBU LOCAL MUNICIPALITY,24402015,15,23809060,KUMAKHAWULA,NOT APPLICABLE,MT FRERE,SIMANYENE,L,MBANA,,LUGANGENI,AGRICULTURAL AUTHORITY,LUGANGENI AGRICULTURAL AUTHORITY,,,MOUNT FRERE,,"LUGANGENI A/A,MOUNT FRERE,5090",P.O.BOX 348,MOUNTFRERE,5090,"P.O.BOX 348,MOUNTFRERE,5090",0823372303,0823372303,RURAL,YES,ABCD,,Y,ALFRED NZO,RURAL,01/01/1948,,0,FALSE,TRUE,NOT MOVED,TO BE UPDATED,EC,EC,200500534,200500534,YES,DECEMBER 2007 SUBMISSION,01/12/2007,NOT MOVED,EC500534,0,TO BE UPDATED,TO BE UPDATED,478,16,436,13,538,15,610,16,,643,18,,730,19,,,,,TRUE,61,,61,
923240457,923240457,9,LP,MAKGOKA HIGH,MAKGOKA HIGH,OPEN,PUBLIC,ORDINARY SCHOOL,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,TO BE UPDATED,TO BE UPDATED,LEBOWA,800220,411994,TO BE UPDATED,7235112,MAKGOKA HIGH,29.79076,-23.94833,NEIMS 2007,99,211,THABAMOOPO,DC35,CAPRICORN DISTRICT MUNICIPALITY,LIM354,POLOKWANE LOCAL MUNICIPALITY,93504028,28,91219000,NONE,NOT APPLICABLE,CAPRICORN,MANKWENG,PF,NKADIMENG,,MACLEAN,FARM,MACLEAN FARM,STENGENASZCC,MORIAMA CLEAN FARM,BOYNE,0728,"MACLEAN FARM,STENGENASZCC,MORIAMA CLEAN FARM,BOYNE,0728",PRIVATE BAG X319,BOYNE,0728,"PRIVATE BAG X319,BOYNE,0728",0152660022,0835057731,RURAL,YES,TO BE UPDATED,3,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,YES,99,TRUE,TRUE,NOT MOVED,TO BE UPDATED,LP,LP,923240457,923240457,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,LP923240457,0,TO BE UPDATED,TO BE UPDATED,2149,71,2372,67,1902,80,1992,78,,2079,75,,2436,79,,,,,TRUE,412,246,658,
500195175,195175,5,KZ,MALEZULU P,MALEZULU,OPEN,PUBLIC,ORDINARY SCHOOL,SPECIAL NEEDS EDUCATION CENTRE,PRIMARY SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,KWAZULU NATAL EDUCATION DEPARTMENT,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,99,NOT APPLICABLE,30.147483,-30.3726,NEIMS 2007,99,143,IXOPO,DC43,SISONKE DISTRICT MUNICIPALITY,KZN434,UBUHLEBEZWE LOCAL MUNICIPALITY,54305010,10,55109004,MHLABATSHANE,UMGUNGUNDLOVU,SISONKE,IXOPO,MR. S .A,DUMA,,MHLABASHANE PLACE,,MHLABASHANE PLACE,KWAMZAMO FARM,,HIGHFLATS,3306,"MHLABASHANE PLACE,KWAMZAMO FARM,KWAMZAMO FARM,HIGHFLATS,3306",P.O.BOX 377,HIGHFLATS,3306,"P.O.BOX 377,HIGHFLATS,3306",0398357151,0824867806,RURAL,TO BE UPDATED,TO BE UPDATED,2,N,NOT APPLICABLE,NOT APPLICABLE,01/01/1900,YES,0,FALSE,TRUE,NOT MOVED,TO BE UPDATED,KZ,KZ,500195175,500195175,TO BE UPDATED,TO BE UPDATED,01/01/1900,NOT MOVED,KZ195175,0,TO BE UPDATED,TO BE UPDATED,578,18,495,14,560,31,674,25,,768,25,,850,25,,,,,TRUE,26,50,76,
