NatEmis,EmisNo,ProvinceCD,Province,Institution,Name,DoE_Status,Sector,Type_DoE,Phase_DoE,Specialisation,OwnerLand,OwnerBuild,ExamNo,New_ExamsNo,ExamCentre,GIS_Long,GIS_Lat,GISSource,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,AddrInit,Addressee,Street_No,Street,StreetType,StreetName,Township_Village,Suburb,Town_City,Postal_Code,StreetAddress,Box_P_Bag,Post_Office,Box_Bag_Postal_Code,PostalAddress,Telephone,Urban_Rural,Section21,Section21_Function,Quintile,NAS,NodalArea,NAT,Registration_Date,NoFeeSchool,Dinaledi_Schools,Quids_Up_School,NEIMSEMISN,DEM_CHKS,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS
700133454,133454,7,GT,GOUDVELD VAARDIGHEIDSSKOOL,GOUDVELD,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,MID,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,27.9938016668,-26.202855,GDE2009,321,JOHANNESBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400068,68,77426013,JABAVU,NOT APPLICABLE,JOHANNESBURG NORTH,NOTAPPLICABLE,C,KHAN,8-24,WINSTON,STREET,8-24 WINSTON STREET,,HOMESTEAD PARK,JOHANNESBURG,6539,"8-24 WINSTON STREET,HOMESTEAD PARK,JOHANNESBURG,6539",P.O.BOX 43522,INDUSTRIA,2042,"P.O.BOX 43522,INDUSTRIA,2042",0118378649,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,GP133454,0,TO BE UPDATED,701,40,637,38,721,37,791,42,FALSE,,,
700270082,270082,7,GT,GOUDWESSKOOL,GOUDWES,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,MILD MENTAL DISABILITY,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,27.3796168652,-26.3602256753,GDE2009,266,OBERHOLZER,DC40,SOUTHERN DISTRICT MUNICIPALITY,NW405,MERAFONG CITY LOCAL MUNICIPALITY,74804017,17,70205029,WEST PORGES,NOT APPLICABLE,GAUTENG WEST,NOTAPPLICABLE,MR .J,ROBERTSE,,"PAPENI ,CARLTON VILLE",STREET," PAPENI ,CARLTON VILLE STREET",,CARLETONVILLE,CARLTONVILLE,2500," PAPENI ,CARLTON VILLE STREET,CARLETONVILLE,CARLTONVILLE,2500",PRIVATE BAG X2037,CARLETONVILLE,2500,"PRIVATE BAG X2037,CARLETONVILLE,2500",0187886669,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,13-Jun-07,0,FALSE,FALSE,GP270082,1,TO BE UPDATED,,,,,,,325,25,FALSE,,,
600270082,600270082,6,NW,GOUDWESSKOOL,GOUDWES,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Intellectual disability,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,27.38044,-26.36956,NEIMS 2007,266,OBERHOLZER,DC40,SOUTHERN DISTRICT MUNICIPALITY,NW405,MERAFONG CITY LOCAL MUNICIPALITY,74804012,12,70205029,WEST PORGES,DR RUTH SEGOMOTSI MOMPATI,POTCHEFSTROOM,NOTAPPLICABLE,MR. J,ROBERTSE,,PEPANI,STREET, PEPANI STREET,,,CARLETONVILLE,," PEPANI STREET,,CARLETONVILLE,",Private Bag,CARLETONVILLE,2500,"Private Bag,CARLETONVILLE,2500",0187886669,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,13-Jun-07,0,FALSE,FALSE,GP270082,1,TO BE UPDATED,445,28,823,25,,26,,,FALSE,,,
922223367,922223367,9,LP,GRACE AND HOPE CENTRE,GRACE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SMH/MID,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,29.39372,-23.85947,NEIMS 2007,101,SESHEGO,DC35,CAPRICORN DISTRICT MUNICIPALITY,LIM354,POLOKWANE LOCAL MUNICIPALITY,93504013,13,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,CAPRICORN,PIETERSBURG,M.K,MONYAMANE,8296,,ZONE,8296  ZONE,,,SESHEGO,0742,"8296  ZONE,SESHEGO,0742",P.O.BOX 103,SESHEGO,0742,"P.O.BOX 103,SESHEGO,0742",0152231086,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,LP922223367,0,TO BE UPDATED,,28,444,28,,30,,34,TRUE,111,139,250
993305501,993305501,9,LP,GRACE AND LOVE,GRACE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Intellectual disability,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,DC34,VHEMBE DISTRICT MUNICIPALITY,LIM343,THULAMELA LOCAL MUNICIPALITY,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,VHEMBE,MUTSHINDUDI,THE,MANAGER,,,,,,,,,,P.O.BOX 535,VHUFULI,,"P.O.BOX 535,VHUFULI,",0159636450,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,130,4,11,8,,10,140,10,FALSE,,,
200101027,101027,2,EC,GRAHAMSTOWN AMASANGO CAREER SCHOOL,GRAHAMSTOWN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SPECIAL NEEDS EDUCATION,PUBLIC,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,26.5341,-33.3745,NEIMS 2007,162,ALBANY,DC10,CACADU DISTRICT MUNICIPALITY,EC104,MAKANA LOCAL MUNICIPALITY,21004001,0,20403000,NONE,NOT APPLICABLE,GRAHAMSTOWN,CIRCUIT2,M.J,BRADSHAW,,STATION YARD OF VICTORIA,ROAD, STATION YARD OF VICTORIA ROAD,,TANTJI,GRAHAMSTOWN,6139," STATION YARD OF VICTORIA ROAD,TANTJI,GRAHAMSTOWN,6139",POST OFFICE 6139,GRAHAMSTOWN,6139,"POST OFFICE 6139,GRAHAMSTOWN,6139",0466225280,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,EC101027,0,TO BE UPDATED,125,15,139,13,138,15,128,14,FALSE,,,
700400161,400161,7,GT,GRAIGLANDS REMEDIAL SCHOOL,GRAIGLANDS,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,LEARNING DISABILITY,INDEPENDENT,INDEPENDENT,NOT APPLICABLE,,NOT APPLICABLE,28.02441,-26.12174,GEOCODED,TO BE UPDA,TO BE UPDATED,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400090,90,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,JOHANNESBURG EAST,NOTAPPLICABLE,I.L,TURNER,20,GROSVENOR,AVENUE,20 GROSVENOR AVENUE,,CRAIGHALL PARK,JOHANNESBURG,2024,"20 GROSVENOR AVENUE,CRAIGHALL PARK,JOHANNESBURG,2024",P.O.BOX 411386,CRAIGHALL,2024,"P.O.BOX 411386,CRAIGHALL,2024",0113254802,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,16-Oct-06,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,,,71,8,73,5,66,7,FALSE,,,
200100276,100276,2,EC,GREENWOOD P SCHOOL,GREENWOOD,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Special classes (62),PUBLIC,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,25.6108,-33.9679,NEIMS 2007,51,PORT ELIZABETH,NMA,NELSON MANDELA BAY METROPOLITAN MUNICIPALITY,NMA,NELSON MANDELA BAY METROPOLITAN MUNICIPALITY,29500003,3,27516083,ST GEORGES PARK,NOT APPLICABLE,PORT ELIZABETH,CIRCUIT5,P.L,SHELVER,,PARK,DRIVE, PARK DRIVE,,ST. GEOGES PARK,CENTRAL,6006," PARK DRIVE,ST. GEOGES PARK,CENTRAL,6006",P.O. Box 12992,CENTRALHILL,6001,"P.O. Box 12992,CENTRALHILL,6001",0415854142,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,01-Jan-72,0,FALSE,FALSE,EC100276,0,TO BE UPDATED,125,11,827,45,880,46,886,47,FALSE,,,
700150540,150540,7,GT,GRESSWOLD SENIOR SCHOOL,GRESSWOLD,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,MID,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,28.0887433336,-26.1344100002,GDE2009,321,JOHANNESBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400074,74,60307000,NONE,NOT APPLICABLE,JOHANNESBURG EAST,NOTAPPLICABLE,P.J.N,BOETE,22,HATHAWAY,ROAD,22 HATHAWAY ROAD,,GRESSWOLD,JOHANNESBURG,,"22 HATHAWAY ROAD,GRESSWOLD,JOHANNESBURG,",P.O.BOX 64253,GRESSWOLD,2037,"P.O.BOX 64253,GRESSWOLD,2037",0117868123,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,GP150540,0,TO BE UPDATED,623,37,653,39,625,41,688,45,TRUE,24,58,82
103305600,0103305600,1,WC,GROOTE SCHUUR HOSPITAAL SKOOL,GROOTE SCHUUR,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Hospital School ,PUBLIC,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,18.46306898,-33.94077099,WCED,65,SIMONSTAD,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100057,57,TO BE UPDA,TO BE UPDATED,NOT APPLICABLE,METROPOLE SOUTH,CIRCUIT6,J,STRYDOM,,GROOTESCHUUR HOSPITAL,WARD, GROOTESCHUUR HOSPITAL WARD,,GROOTE SCHUUR HOSP,OBSERVATORY,7925," GROOTESCHUUR HOSPITAL WARD,GROOTE SCHUUR HOSP,OBSERVATORY,7925",E11,OBSERVATORY,7925,"E11,OBSERVATORY,7925",0214045012,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,WC0103305600,0,TO BE UPDATED,,1,,1,,1,,2,FALSE,,,
700151779,151779,7,GT,H. MOROSS ADOLESCENT SCHOOL,H. MOROSS,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Other,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,28.0376908389,-26.107578289,GDE2009,269,RANDBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400090,90,77424032,HYDE PARK,NOT APPLICABLE,JOHANNESBURG EAST,NOTAPPLICABLE,M. D.E,KLERK,50,SAXON,ROAD,50 SAXON ROAD,,HURLINGHAM,JOHANNESBURG,,"50 SAXON ROAD,HURLINGHAM,JOHANNESBURG,",Private Bag x7,RANDBURG,2125,"Private Bag x7,RANDBURG,2125",0115353146,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,25-Nov-99,0,FALSE,FALSE,GP151779,0,TO BE UPDATED,28,5,20,5,15,4,12,5,FALSE,,,
200100293,100293,2,EC,HAPPYDALE SCHOOL,HAPPYDALE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Intellectual disability,PUBLIC,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,25.55503,-33.9014,NEIMS 2007,51,PORT ELIZABETH,NMA,NELSON MANDELA BAY METROPOLITAN MUNICIPALITY,NMA,NELSON MANDELA BAY METROPOLITAN MUNICIPALITY,29500031,31,27516002,ALGOA PARK,NOT APPLICABLE,PORT ELIZABETH,CIRCUIT11,G. C,HENDRICKS,,HOETS,CRESCENT, HOETS CRESCENT,,ALGOA PARK,PORT ELIZABETH,," HOETS CRESCENT,ALGOA PARK,PORT ELIZABETH,",P.O.BOX 11150,GELVANDALE,6016,"P.O.BOX 11150,GELVANDALE,6016",0414521240,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,01-Jan-68,0,FALSE,FALSE,EC100293,0,TO BE UPDATED,272,21,272,24,,20,270,23,FALSE,,,
500153883,153883,5,KZ,HARDING SPECIAL,HARDING ECIAL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Physical disability,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,29.90022,-30.5738,NEIMS 2007,147,ALFRED,DC21,UGU DISTRICT MUNICIPALITY,KZN214,UMUZIWABANTU LOCAL MUNICIPALITY,52104003,3,TO BE UPDA,TO BE UPDATED,UMGUNGUNDLOVU,PORT SHEPSTONE,SAYIDI,J.L,SIMPSON,,GALLAWAY,STREET, GALLAWAY STREET,,,HARDING,4680," GALLAWAY STREET,HARDING,4680",P.O.BOX 441,HARDING,4680,"P.O.BOX 441,HARDING,4680",0394331143,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,KZ153883,0,TO BE UPDATED,154,15,,,155,15,151,15,FALSE,,,
500489769,489769,5,KZ,HARVESTRY PARK COLLEGE,HARVESTRY,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SPECIAL NEEDS EDUCATION,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,TO BE UPDATED,0,TO BE UPDA,TO BE UPDATED,ETHEKWINI,PINETOWN,UMHLATHUZE,THE,MANAGER,,,,,,,,,,TO BE UPDATED,TO BE UPDATED,,"TO BE UPDATED,TO BE UPDATED,",TO BE UPDATED,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,TO BE UPDATED,0,TO BE UPDATED,,,,,,,7,1,FALSE,,,
700122044,122044,7,GT,HARVEY COHEN DAY CARE CENTRE,HARVEY,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SEVERE MENTAL DISABILITY,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,27.8944983331,-26.2853133336,GDE2009,321,JOHANNESBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400018,18,77409133,KENSINGTON SOUTH,NOT APPLICABLE,JOHANNESBURG CENTRAL,NOTAPPLICABLE,MR,BATCHELOR,8,MIGHIGAN,AVENUE,8 MIGHIGAN AVENUE,,EXTENSION 7,LENASIA,1811,"8 MIGHIGAN AVENUE,EXTENSION 7,LENASIA,1811",P.O.BOX 7,ELDORADOPARK,1811,"P.O.BOX 7,ELDORADOPARK,1811",0119452577,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,GP122044,0,TO BE UPDATED,105,7,105,8,113,8,135,,TRUE,8,4,12
920210197,920210197,9,LP,HELENE FRANZ SECONDARY,HELENE FRANZ,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Physical disability,PUBLIC,PUBLIC,7213106,7213106,HELEN FRANZ SCHOOL OF THE HAND,29.10819,-23.28284,NEIMS 2007,102,BOCHUM,DC35,CAPRICORN DISTRICT MUNICIPALITY,LIM351,BLOUBERG LOCAL MUNICIPALITY,93501002,2,90912000,NONE,NOT APPLICABLE,CAPRICORN,BOCHUM WEST,S. R,MASHANGOANE,,BORKOM,, BORKOM ,NEARHECENE,BOCHUM,,," BORKOM ,NEARHECENE,BOCHUM,",Private Bag x5008,BOCHUM,0790,"Private Bag x5008,BOCHUM,0790",0155053035,RURAL,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,LP920210197,0,TO BE UPDATED,,,362,45,354,40,354,40,TRUE,152,203,355
700340208,340208,7,GT,HOËRSKOOL EMMASDAL,EMMASDAL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Behavioural Problems,PUBLIC,PUBLIC,340208,8340208,HOERSKOOL EMMASDAL,28.3471250004,-26.5457999998,GDE2009,276,HEIDELBERG(TVL),DC42,SEDIBENG DISTRICT MUNICIPALITY,GT423,LESEDI LOCAL MUNICIPALITY,74203007,7,77301020,VERWOERDPARK,NOT APPLICABLE,SEDIBENG EAST,NOTAPPLICABLE,W .A,SWART,,VAALDAM,ROAD, VAALDAM ROAD,,,HEIDELBERG,2400," VAALDAM ROAD,,HEIDELBERG,2400",Private Bag 610,HEIDELBERG,1438,"Private Bag 610,HEIDELBERG,1438",0163422514,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,GP340208,0,TO BE UPDATED,35,20,91,18,47,15,57,16,TRUE,,60,60
800005819,800005819,8,MP,HOËRSKOOL GEORGE HOFMEYR,GEORGE HOFMEYR,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Behavioural Problems,PUBLIC,TO BE UPDATED,NOT APPLICABLE,6191809,GEORGE HOFMEYER HIGH SCHOOL,29.2383,-26.93559,NEIMS 2007,123,STANDERTON,DC30,GERT SIBANDE DISTRICT MUNICIPALITY,MP305,LEKWA LOCAL MUNICIPALITY,83005011,11,TO BE UPDA,TO BE UPDATED,GERT SIBANDE,NOT APPLICABLE,STANEAST,P.W,BESTER,69,COLIANY,STREET,69 COLIANY STREET,,,STANDERTON,,"69 COLIANY STREET,,STANDERTON,",PRIVATE BAG X2002,STANDERTON,2430,"PRIVATE BAG X2002,STANDERTON,2430",0177140151,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,15-Jul-92,0,FALSE,FALSE,MP800005819,0,TO BE UPDATED,685,,485,20,505,21,101,22,TRUE,106,,106
700340216,340216,7,GT,HOËRSKOOL J.W. LUCKHOFF,J.W. LUCKHOFF,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Behavioural Problems,PUBLIC,PUBLIC,340216,8340216,HOERSKOOL J.W. LUCKHOFF,28.3765816664,-26.5498283331,GDE2009,276,HEIDELBERG(TVL),DC42,SEDIBENG DISTRICT MUNICIPALITY,GT423,LESEDI LOCAL MUNICIPALITY,74203007,7,77301012,GENL ALBERTS PARK,NOT APPLICABLE,SEDIBENG EAST,NOTAPPLICABLE,D. H,JACKSON,,BALFOUR / OLD DURBAN,ROAD, BALFOUR / OLD DURBAN ROAD,,HEIDELBERG,,2400," BALFOUR / OLD DURBAN ROAD,HEIDELBERG,2400",Private Bag H60,HEIDELBERG,1438,"Private Bag H60,HEIDELBERG,1438",0163422403,RURAL,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,GP340216,0,TO BE UPDATED,162,22,149,21,145,20,95,20,TRUE,,80,80
800005983,800005983,8,MP,HOËRSKOOL VAALRIVIER,VAALRIVIER,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Behavioural Problems,PUBLIC,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,29.22594,-26.93158,NEIMS 2007,123,STANDERTON,DC30,GERT SIBANDE DISTRICT MUNICIPALITY,MP305,LEKWA LOCAL MUNICIPALITY,83005011,11,TO BE UPDA,TO BE UPDATED,GERT SIBANDE,NOT APPLICABLE,STANEAST,W. N,VIVIERS,,LOMBAARD,STREET, LOMBAARD STREET,,,STANDERTON,2430," LOMBAARD STREET,,STANDERTON,2430",Private Bag x2008,STANDERTON,2430,"Private Bag x2008,STANDERTON,2430",0177140014,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,15-Jul-92,0,FALSE,FALSE,MP800005983,0,TO BE UPDATED,112,20,113,18,119,21,96,22,TRUE,,94,94
700130534,130534,7,GT,HOPE SCHOOL/SKOOL,HOPE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Physical disability,PUBLIC,PUBLIC,130534,8130534,HOPE SCHOOL/SKOOL,28.029225,-26.1706416669,GDE2009,321,JOHANNESBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400087,87,77409128,JOUBERT PARK,NOT APPLICABLE,JOHANNESBURG EAST,NOTAPPLICABLE,G.F,VILJOEON,,PALLINGHURST,ROAD, PALLINGHURST ROAD,,WESTCLIFF,JOHANNESBURG,," PALLINGHURST ROAD,WESTCLIFF,JOHANNESBURG,",Private Bag x3,PARKVIEW,2122,"Private Bag x3,PARKVIEW,2122",0116466130,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,GP130534,0,TO BE UPDATED,196,21,202,27,186,21,198,21,TRUE,52,49,101
700231332,231332,7,GT,HOSPITAALSKOOL PRETORIA HOSPITAL SCHOOL,HOSPITAAL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Physical disability,PUBLIC,PUBLIC,231332,8231332,HOSPITAALSKOOL PRETORIA HOSPITAL SCHOOL,28.1997116665,-25.735401667,GDE2009,204,PRETORIA,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79600058,58,77612105,PRINSHOF,NOT APPLICABLE,TSHWANE SOUTH,NOTAPPLICABLE,A. C,VANNIEKERK,,SOUTPANSBERG,ROAD, SOUTPANSBERG ROAD,,PRINSHOF,PRETORIA,0121," SOUTPANSBERG ROAD,PRINSHOF,PRETORIA,0121",Private Bag X169,QUEENSWOOD,0001,"Private Bag X169,QUEENSWOOD,0001",0123291560,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,GP231332,0,TO BE UPDATED,143,15,140,17,125,20,129,20,FALSE,,,
600100516,100516,6,NW,HS COLIGNY SPESIALE ONDW,COLIGNY,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Intellectual disability,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,26.31891,-26.33624,NEIMS 2007,197,COLOGNY,DC38,CENTRAL DISTRICT MUNICIPALITY,NW384,DITSOBOTLA LOCAL MUNICIPALITY,63804016,16,TO BE UPDA,TO BE UPDATED,NGAKA MODIRI MOLEMA,LICHTENBURG,TO BE UPDATED,F,NEVELING,3,THIRD,STREET,3 THIRD STREET,,,COLIGNY,2725,"3 THIRD STREET,COLIGNY,2725",P.O.BOX 8,COLIGNY,2725,"P.O.BOX 8,COLIGNY,2725",0186731039,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,NW100516,0,TO BE UPDATED,153,11,330,12,,14,204,13,FALSE,,,
500152958,152958,5,KZ,HS EBRAHIM TRAINING CENTRE,EBRAHIM,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,Intellectual disability,PUBLIC,PUBLIC,NOT APPLICABLE,,NOT APPLICABLE,30.39922,-29.56715,NEIMS 2007,226,PIETERMARITZBURG,DC22,UMGUNGUNDLOVU DISTRICT MUNICIPALITY,KZN225,THE MSUNDUZI LOCAL MUNICIPALITY,52205031,31,TO BE UPDA,TO BE UPDATED,UMGUNGUNDLOVU,UMGUNGUNDLOVU,MIDLANDS,R.K,NAIDOO,17,BARNABAS,ROAD,17 BARNABAS ROAD,,NORTHDALE,PIETERMARITZBURG,3201,"17 BARNABAS ROAD,,NORTHDALE,PIETERMARITZBURG,3201",P.O.BOX 112,LUXMI,3207,"P.O.BOX 112,LUXMI,3207",0333871320,TO BE UPDA,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,02-Jan-00,0,FALSE,FALSE,KZ152958,0,TO BE UPDATED,221,17,,,223,18,226,17,TRUE,1,1,2
