NatEmis,ProvinceCD,Province,Institution_Name,Name,Status,Sector,Type_DoE,Phase_DoE,Specialisation,OwnerLand,OwnerBuildings,ExDept,PaypointNo,ComponentNo,ResponsibilityCode,ExamNo,New_ExamsNo,ExamCentre,GIS_Long,GIS_Lat,GISSource,MagDist_Code,Magisterial_District,DMunCode,DMunName,LMunCode,LMunName,Ward_ID,Ward,SP_Code,SP_Name,EIRegion,EIDistrict,EICircuit,AddrInit,Addressee,Street_No,StreetName,Street,StreetType,Township_Village,Suburb,Town_City,Postal Code,StreetAddress,Box_P_Bag,Post Office,PostalAddress,Telephone,TEL LENGTH,cellno,CELL LENGTH,Urban_Rural,Section21,Section21_Funct,Quintile,NAS,NodalArea,NAT,NoFeeSchool,Allocation,Dinaledi_Schools,Quids_Up_School,GIS_ERROR,Snap_Learners_2007,Educator_Numbers_2007,Snap_Learners_2008,Educator_Numbers_2008,Snap_Learners_2009,Educator_Numbers_2009,Snap_Learners_2010,Educator_Numbers_2010,Snap_Learners_2011,Educator_Numbers_2011,MAIN_SATELITE,BOARDING SCHOOL,FEMALE BOARDERS,MALE BOARDERS,TOTAL BOARDERS
200100420,2,EC,KUYASA SCHOOL,KUYASA,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,TO BE UPDATED,DEPARTMENT OF EDUCATION AND TRAINING(DET),094160,094160,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,26.53891,-33.30351,NEIMS 2007,162,ALBANY,DC10,CACADU DISTRICT MUNICIPALITY,EC104,MAKANA LOCAL MUNICIPALITY,21004011,11,20403000,NONE,NOT APPLICABLE,GRAHAMSTOWN,CIRCUIT1,MRS.M.J,ROTHMAN,,CORNER OF JOHNSON AND TEVATT STREET,CORNER OF JOHNSON AND TEVATT,STREET,,,GRAHAMSTOWN,6139,"CORNER OF JOHNSON AND TEVATT STREET,GRAHAMSTOWN,6139",P.O.BOX 826,GRAHAMSTOWN,"P.O.BOX 826,GRAHAMSTOWN,6139",0466226750,10,,,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,145,64,,FALSE,,,
700230748,7,GT,KWAGGASRANDSKOOL,KWAGGASRAND,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,MILD AND MODERATELY HANDICAPPED,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),903006,904176,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,28.1177516668,-25.7603483332,GDE2009,204,PRETORIA,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,TSH,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79600003,3,77612022,DANVILLE,NOT APPLICABLE,TSHWANE SOUTH,TO BE UPDATED,A.D,VAN WYK,1,1 PARKIET STREET,PARKIET,STREET,,KWAGGASRAND,PRETORIA,0183,"1 PARKIET STREET,KWAGGASRAND,PRETORIA,0183",P.O.BOX 97573,WESPARK,"P.O.BOX 97573,WESPARK,0146",0123860506,10,0825571897,10,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,537,178,,FALSE,,,
500183853,5,KZ,KWATHINTWA SCHOOL FOR THE DEAF,KWATHINTWA,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,HEARING IMPAIRMENT,PUBLIC,PUBLIC,TO BE UPDATED,99,052008,TO BE UPDATED,NOT APPLICABLE,5412234,NOT APPLICABLE,30.65904,-29.72425,NEIMS 2007,141,CAMPERDOWN,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,59200004,4,TO BE UPDATED,TO BE UPDATED,ETHEKWINI,PINETOWN,HAMMARSDALE,L,NAIDOO,,OLD MAIN ROAD,OLD MAIN,ROAD,,INCHANGA,PINETOWN,3670,"OLD MAIN ROAD,INCHANGA,PINETOWN,3670",PRIVATE BAG X1018,HILLCREST,"PRIVATE BAG X1018,HILLCREST,3670",0317834005,10,0836523651,10,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,320,123,,FALSE,,,
500183890,5,KZ,KWAVULINDLEBE SCHOOL FOR THE DEAF,KWAVULINDLEBE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,HEARING IMPAIRMENT,PUBLIC,PUBLIC,TO BE UPDATED,99,116800,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,30.92584,-29.95637,NEIMS 2007,138,UMLAZI,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,59200080,80,TO BE UPDATED,TO BE UPDATED,ETHEKWINI,UMLAZI,CHATSWORTH,MRS .N. D,NDLOVU,135,135 V BLOCK,V,BLOCK,UMLAZI,,DURBAN,4029,"135 V BLOCK,UMLAZI,DURBAN,4029",POST OFFICE 4029,DURBAN INTERNATIONAL,"POST OFFICE 4029,DURBAN INTERNATIONAL,4029",0319071408,10,0835396410,10,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,46,4,,FALSE,,,
500184075,5,KZ,KWAZAMOKUHLE SCHOOL FOR THE HANDICAPPED,KWAZAMOKUHLE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,PHYSICAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,99,052009,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,29.71064,-28.9758,NEIMS 2007,289,ESTCOURT,DC23,UTHUKELA DISTRICT MUNICIPALITY,KZN236,IMBABAZANE LOCAL MUNICIPALITY,52306012,12,TO BE UPDATED,TO BE UPDATED,UKHAHLAMBA,OTHUKELA,ESTCOURT,THE,MANAGER,,EPHANGWENI FARM,EPHANGWENI,FARM,EPHANGWENI,DIST.ESTCOURT,ESCOURT,3310,"EPHANGWENI FARM,EPHANGWENI,DIST.ESTCOURT,ESCOURT,3310",PRIVATE BAG X7008,ESTCOURT,"PRIVATE BAG X7008,ESTCOURT,3310",0363528519,10,0829783863,10,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,153,45,,FALSE,,,
600102378,6,NW,L M MOKOENA SPECIAL,L M MOKOENA,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,960896,960896,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,28.1401,-25.34735,NEIMS 2007,207,MORETELE,DC37,BOJANALA DISTRICT MUNICIPALITY,NW371,MORETELE LOCAL MUNICIPALITY,63701012,12,60112001,MOGEGELO,BOJANALA,TEMBA,TO BE UPDATED,N.V,DIGOPELENG,,MOGOGELO VILLAGE,MOGOGELO,VILLAGE,,VILLAGE,HAMMANSKRAAL,,"MOGOGELO VILLAGE,VILLAGE,HAMMANSKRAAL,",PRIVATE BAG X2020,HAMMANSKRAAL,"PRIVATE BAG X2020,HAMMANSKRAAL,0400",,,0822122139,10,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,102,21,,FALSE,,,
442607310,4,FS,LADYBRAND SPEC./S,LADYBRAND,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,MILD AND MODERATELY HANDICAPPED,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),126517,192122,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,27.453468,-29.201687,FSED 2007,342,LADYBRAND,DC17,MOTHEO DISTRICT MUNICIPALITY,FS173,MANTSOPA LOCAL MUNICIPALITY,41703004,4,40605001,LELIEHOEK,NOT APPLICABLE,MOTHEO,40,A.D,FENWICK,,COLLIN STREET,COLLIN,STREET,,,LADYBRAND,9745,"COLLIN STREET,LADYBRAND,9745",P.O.BOX  177,LADYBRAND,"P.O.BOX  177,LADYBRAND,9745",0519242049,10,0833052049,10,URBAN,YES,ABCDE,TO BE UPDATED,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,60,6,73,6,84,,91,29,,FALSE,,,
700250852,7,GT,LANTERNSKOOL,LANTERN,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,HOUSE OF ASSEMBLY(HOA),912001,912001,TO BE UPDATED,250852,8250852,LANTERNSKOOL,27.857186667,-26.141936667,GDE2009,268,ROODEPOORT,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400071,71,77423060,ROODEKRANS,NOT APPLICABLE,JOHANNESBURG WEST,TO BE UPDATED,P .J,COETZEE,1,1 CNR LOWER MAIN REEF & SOUTH ROAD,CNR LOWER MAIN REEF & SOUTH,ROAD,,,ROODEPOORT,1735,"1 CNR LOWER MAIN REEF & SOUTH ROAD,ROODEPOORT,1735",PRIVATE BAG X4,WESTGATE,"PRIVATE BAG X4,WESTGATE,1734",0117601096,10,0823280184,10,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,699,270,,FALSE,,,
300102379,3,NC,LEARAMELE SPECIAL SCHOOL,LEARAMELE ECIAL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),961327,961327,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,23.49095,-27.39395,NEIMS 2007,82,KUDUMANE,DC45,KGALAGADI DISTRICT MUNICIPALITY,NC452,GA-SEGONYANA LOCAL MUNICIPALITY,34502003,3,68104000,NONE,NOT APPLICABLE,JOHN TAOLO GAETSEWA,NOTAPPLICABLE,G. C,NTWAEAGAE,,STREET,,STREET,MOTHIBISTAD,,KURUMAN,8474,"STREET,MOTHIBISTAD,KURUMAN,8474",P.O.BOX  525,MOTHIBISTAD,"P.O.BOX  525,MOTHIBISTAD,8474",0537731238,10,0763916859,10,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,Y,KGALAGADI,RURAL,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,101,31,,FALSE,,,
600102379,6,NW,LEARAMELE SPECIAL SCHOOL FOR THE SMH,LEARAMELE ECIAL   FOR THE SMH,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,COMPREHENSIVE,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),961327,961327,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,23.49095,-27.39395,NEIMS 2007,82,KUDUMANE,DC45,KGALAGADI DISTRICT MUNICIPALITY,NC452,GA-SEGONYANA LOCAL MUNICIPALITY,34502003,3,68104000,NONE,DR KENNETH KAUNDA,KAGISANO MOLOPO,TO BE UPDATED,G. C,NTWAEAGAE,,M M TSHETLO STREET,M M TSHETLO,STREET,MOTHIBISTAD,,KURUMAN,8474,"M M TSHETLO STREET,MOTHIBISTAD,KURUMAN,8474",POST OFFICE 8474,MOTHIBISTAD,"POST OFFICE 8474,MOTHIBISTAD,8474",0537731238,10,0763916859,10,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,Y,KGALAGADI,RURAL,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,,8,,FALSE,,,
991102301,9,LP,LEBONE,LEBONE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SPECIAL NEEDS EDUCATION,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE UPDATED,TO BE UPDA,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,TO BE UPDATED,99,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,WATERBERG,MOKOPANE,THE,MANAGER,,,,,,,,0626,0626,PO BOX 102,,"PO BOX 102,",0722403241,10,0725283557,10,TO BE UPDATED,NO,TO BE UPDATED,TO BE UPDATED,N,TO BE UPDATED,TO BE UPDATED,NO,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,,1,,FALSE,,,
444712111,4,FS,LEBONENG SPEC,LEBONENG,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),131207,820064,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,26.800465,-27.943581,FSED 2007,314,WELKOM,DC18,LEJWELEPUTSWA DISTRICT MUNICIPALITY,FS184,MATJHABENG LOCAL MUNICIPALITY,41804025,25,41018000,THABONG SP,NOT APPLICABLE,LEJWELEPUTSWA,CIRCUIT9,L.E,SCHOONRAAD,,EDUCATION STREET,EDUCATION,STREET,,,WELKOM,9460,"EDUCATION STREET,WELKOM,9460",PRIVATE BAG X66,WELKOM,"PRIVATE BAG X66,WELKOM,9460",0573951306,10,0729855136,10,URBAN,YES,ABCDE,TO BE UPDATED,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,220,19,,23,196,,222,115,,FALSE,,,
600102381,6,NW,LEKGETHO SPECIAL,LEKGETHO,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,961706,961706,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,25.77886,-26.04082,NEIMS 2007,87,DITSOBOTLA,DC38,CENTRAL DISTRICT MUNICIPALITY,NW384,DITSOBOTLA LOCAL MUNICIPALITY,63804019,19,60906001,BODIBE,NGAKA MODIRI MOLEMA,LICHTENBURG,TO BE UPDATED,MS,SEDUPANE,2025,2025 E   KGOMOLA SECTION,E   KGOMOLA,SECTION,,BODIBE,ITSOSENG,,"2025 E   KGOMOLA SECTION,BODIBE,ITSOSENG,",P.O.BOX 371,ITSOSENG,"P.O.BOX 371,ITSOSENG,2744",,,0824891069,10,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,90,18,,FALSE,,,
106494615,1,WC,LENTEGEUR SCHOOL FOR LSEN-SMH,LENTEGEUR,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,494615,000965,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,18.61775299,-34.02092319,WCED,64,WYNBERG,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,CPT,CITY OF CAPE TOWN METROPOLITAN MUNICIPALITY,19100076,76,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,METRO SOUTH,CIRCUIT3,W,NAIDOO,,LENTEGEUR HOSPITAL,LENTEGEUR HOSPITAL,,,LENTEGEUR,MITCHELL'S PLAIN,7785,"LENTEGEUR HOSPITAL ,LENTEGEUR,MITCHELL'S PLAIN,7785",POSBUS 80,MITCHELL'S PLAIN,"POSBUS 80,MITCHELL'S PLAIN,7784",0213714111,10,0727706984,10,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,289,108,,FALSE,,,
915530617,9,LP,LETABA SCHOOL,LETABA,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,PHYSICAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,5410895100,413326,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,30.27011,-23.87285,NEIMS 2007,112,RITAVI,DC33,MOPANI DISTRICT MUNICIPALITY,LIM333,GREATER TZANEEN LOCAL MUNICIPALITY,93303017,17,90303000,NONE,NOT APPLICABLE,MOPANI,NKOWANKOWA,J. D,EATES,,,,,,,LETABAHOSPITAL,0850,"LETABAHOSPITAL,0850",P.O.BOX2445,TZANEEN,"P.O.BOX2445,TZANEEN,0850",0153031655,10,0823350678,10,RURAL,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,209,98,,FALSE,,,
440303218,4,FS,LETTIE FOUCHÉ SPEC,LETTIE FOUCHÉ,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,SEVERELY MENTALLY HANDICAPPED,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),122214,162400,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,26.205429,-29.052179,FSED 2007,308,BLOEMFONTEIN,DC17,MOTHEO DISTRICT MUNICIPALITY,FS172,MANGAUNG LOCAL MUNICIPALITY,41702044,44,40511005,BLOEMFONTEIN NU,NOT APPLICABLE,MOTHEO,22,D,HUGO,,BLOEMENDA ROAD,BLOEMENDA,ROAD,,,BLOEMFONTEIN,9310,"BLOEMENDA ROAD,BLOEMFONTEIN,9310",P.O.BOX  29773,,"P.O.BOX  29773,9300",0514366770,10,0730401674,10,URBAN,YES,ABCDE,TO BE UPDATED,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,243,21,233,20,253,,235,85,,FALSE,,,
108474126,1,WC,LIGSTRAAL SKOOL,LIGSTRAAL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,TO BE UPDATED,474126,000972,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,19.00093454,-33.73189907,WCED,175,PAARL,DC2,CAPE WINELANDS DISTRICT MUNICIPALITY,WC023,DRAKENSTEIN LOCAL MUNICIPALITY,10203026,26,TO BE UPDATED,TO BE UPDATED,NOT APPLICABLE,CAPE WINELANDS,CIRCUIT3,J.M.,LACKAY,60,60 PIENAAR STREET,PIENAAR,STREET,,,PAARL,,"60 PIENAAR STREET,PAARL,",POSBUS 1102,NEDERBURG,"POSBUS 1102,NEDERBURG,7627",0218627182,10,0827106758,10,RURAL,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,250,90,,FALSE,,,
600102382,6,NW,LILLIAN LEHETLA SPECIAL,LILLIAN LEHETLA,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,NEW EDUCATION DEPARTMENT,960065,960065,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,25.37243,-26.50177,NEIMS 2007,87,DITSOBOTLA,DC38,CENTRAL DISTRICT MUNICIPALITY,NW382,TSWAING LOCAL MUNICIPALITY,63802007,7,60702000,GANAPAN,NGAKA MODIRI MOLEMA,GREATER DELAREYVILLE,GANAPAN,S,MOATE,783,783  STAND,,STAND,,,ATAMELANG,2732,"783  STAND,ATAMELANG,2732",P.O.BOX 310,ATAMELANG,"P.O.BOX 310,ATAMELANG,2735",0183342575,10,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,162,43,,FALSE,,,
500187257,5,KZ,LIVINGSTONE P,LIVINGSTONE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,COMMUNICATION DISORDERS,PUBLIC,TO BE UPDATED,HOUSE OF ASSEMBLY(HOA),70305,074090,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,31.024117,-29.8236,NEIMS 2007,34,DURBAN,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,ETH,ETHEKWINI METROPOLITAN MUNICIPALITY,59200027,27,57218119,WINDERMERE,ETHEKWINI,UMLAZI,DURBAN CENTRAL,MRS.C,BUTT,74,74 LIVINGSTONE ROAD,LIVINGSTONE,ROAD,,STAMFORD HILL,DURBAN,4001,"74 LIVINGSTONE ROAD,STAMFORD HILL,DURBAN,4001",,,,0313122026,10,,,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,456,189,,FALSE,,,
200100969,2,EC,LONWABO SCHOOL,LONWABO,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,PHYSICAL DISABILITY,PUBLIC,TO BE UPDATED,DEPARTMENT OF EDUCATION AND TRAINING(DET),018425,184257,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,25.55832,-33.87196,ECED2007,51,PORT ELIZABETH,NMA,NELSON MANDELA BAY METROPOLITAN MUNICIPALITY,NMA,NELSON MANDELA BAY METROPOLITAN MUNICIPALITY,29500029,29,27502000,NONE,NOT APPLICABLE,PORT ELIZABETH,CIRCUIT11,N.V,LUVUNO,,UITENHAGE ROAD,UITENHAGE,ROAD,,MISSIONVALE ALGOA PARK,PORT ELIZABETH,6005,"UITENHAGE ROAD,MISSIONVALE ALGOA PARK,PORT ELIZABETH,6005",P.O.BOX 11003,ALGOA PARK,"P.O.BOX 11003,ALGOA PARK,6005",0414524227,10,,,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,100,47,,FALSE,,,
200100970,2,EC,LUTHANDO LUVUYO SCHOOL,LUTHANDO LUVUYO,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,TO BE UPDATED,TO BE UPDATED,018426,184263,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,25.58077,-33.86478,NEIMS 2007,51,PORT ELIZABETH,NMA,NELSON MANDELA BAY METROPOLITAN MUNICIPALITY,NMA,NELSON MANDELA BAY METROPOLITAN MUNICIPALITY,29500024,24,27508017,ZWIDE 3,NOT APPLICABLE,PORT ELIZABETH,CIRCUIT11,C. T,NKOMOMBINI,,CORNER SALAMNTU AND MAKUBALO STREET,CORNER SALAMNTU AND MAKUBALO,STREET,,ZWIDE,PORT ELIZABETH,6005,"CORNER SALAMNTU AND MAKUBALO STREET,ZWIDE,PORT ELIZABETH,6005",P.O.BOX 11042,ALGOA PARK,"P.O.BOX 11042,ALGOA PARK,6005",0414662738,10,,,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,243,107,,FALSE,,,
600102383,6,NW,M M SEBITLOANE SPECIAL COMBINED,M M SEBITLOANE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,INTELLECTUAL DISABILITY,PUBLIC,PUBLIC,DEPARTMENT OF EDUCATION AND TRAINING(DET),TO BE UPDATED,961001,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,24.7728,-27.5347,GEOCODE 2010 GOOGLE EARTH,TO BE UPDA,TO BE UPDATED,DC39,BOPHIRIMA DISTRICT MUNICIPALITY,NW394,GREATER TAUNG LOCAL MUNICIPALITY,63904011,11,TO BE UPDATED,TO BE UPDATED,DR KENNETH KAUNDA,GREATER TAUNG,GREATER TAUNG,THE,MANAGER,,LOKALENG VILLAGE,LOKALENG,VILLAGE,LOKALENG,,TAUG,8580,"LOKALENG VILLAGE,LOKALENG,TAUG,8580",PRIVATE BAG X100,TAUNG STATION,"PRIVATE BAG X100,TAUNG STATION,8580",0539941666,10,0826787479,10,TO BE UPDATED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,105,38,,FALSE,,,
700110254,7,GT,M.C. KHARBAI SCHOOL FOR THE DEAF,M.C.KHARBAI,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION SCHOOL,HEARING IMPAIRMENT,PUBLIC,PUBLIC,HOUSE OF DELEGATES(HOD),911008,911008,TO BE UPDATED,NOT APPLICABLE,,NOT APPLICABLE,27.8646250001,-26.329071667,GDE2009,321,JOHANNESBURG,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,JHB,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79400008,8,77409149,LENASIA EXT 1,NOT APPLICABLE,JOHANNESBURG SOUTH,TO BE UPDATED,M.C,BATCHELOR,13,13 DELPHINUS STREET,DELPHINUS,STREET,LENASIA,,GAUTENG,1820,"13 DELPHINUS STREET,LENASIA,GAUTENG,1820",P.O.BOX  404,LENASIA,"P.O.BOX  404,LENASIA,1820",0118527827,10,0836744196,10,URBAN,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,0,FALSE,FALSE,TO BE UPDATED,,,,,,,,,306,103,,FALSE,,,
